"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","date"
"68","RT @picsjungwoo: he looks so happy I’m <ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B2><U+0093> 

© jungwoosapron https://t.co/Jom6TbTZHi",FALSE,0,NA,2018-03-24 23:59:52,FALSE,NA,"977696531846328320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dayfordays",2176,TRUE,FALSE,NA,NA,2018-03-24
"69","RT @DUALIPA: I wish I could be there but im so happy to see so many people showing up and standing up for what they believe in. Gun violenc…",FALSE,0,NA,2018-03-24 23:59:52,FALSE,NA,"977696531837960192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lipaxgndersen",3091,TRUE,FALSE,NA,NA,2018-03-24
"70","RT @Jallianic_: You want to know the secret to being content and happy? Stop worrying your life away. Let go of things and people that no l…",FALSE,0,NA,2018-03-24 23:59:52,FALSE,NA,"977696531833745408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NessaPalencia",18,TRUE,FALSE,NA,NA,2018-03-24
"71","RT @jyujube: AY HAPPY BIRTHDAY @RinBob2410 <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009B> https://t.co/aN3sR46vQt",FALSE,0,NA,2018-03-24 23:59:52,FALSE,NA,"977696531590602752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ritzees",2,TRUE,FALSE,NA,NA,2018-03-24
"72","RT @evilemilie: the crowd in DC singing happy birthday Nick, who would have turned 18 today https://t.co/oTlZD77QvP",FALSE,0,NA,2018-03-24 23:59:52,FALSE,NA,"977696531338821632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gisselleeleon",3689,TRUE,FALSE,NA,NA,2018-03-24
"73","RT @glofrancisco: <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> Happy 25th,
#OneMagicalNightLasVegas https://t.co/N3BsRFi5fL",FALSE,0,NA,2018-03-24 23:59:52,FALSE,NA,"977696531129118720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fhesam",3,TRUE,FALSE,NA,NA,2018-03-24
"74","RT @MayMay48245413: @YouTube To our beloved @BTS_twt  JHOPE. Our HOPE, Sunshine and always making BTS members and ArmyFam happy.. be safe a…",FALSE,0,NA,2018-03-24 23:59:52,FALSE,NA,"977696529510055936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MayMay48245413",4,TRUE,FALSE,NA,NA,2018-03-24
"75","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:52,FALSE,NA,"977696529493438464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itssyaboi_",107738,TRUE,FALSE,NA,NA,2018-03-24
"76","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:59:51,FALSE,NA,"977696528797122561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piprincess",1930,TRUE,FALSE,NA,NA,2018-03-24
"77","RT @krizzy52: @AlanAshton10 @otdon @CaliConsrvative @hredriders @LisaDaugh1 @Cynthiastruth @MojaveMamma @AshleyW838 @SoCalEdgyGal @ken2tou…",FALSE,0,NA,2018-03-24 23:59:51,FALSE,NA,"977696527304011776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","formulalol",10,TRUE,FALSE,NA,NA,2018-03-24
"78","RT @Jonasprotector: Miley subio a su instastory la foto con Demi y escribió ""Been friends forever and happy to stand with you on important…",FALSE,0,NA,2018-03-24 23:59:51,FALSE,NA,"977696526729469952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","billieP4JERA",38,TRUE,FALSE,NA,NA,2018-03-24
"79","RT @TheEllenShow: Happy Birthday, Jim Parsons, or as I call you, Old Sheldon.",FALSE,0,NA,2018-03-24 23:59:51,FALSE,NA,"977696526641352704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BabydollSykes",1198,TRUE,FALSE,NA,NA,2018-03-24
"80","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:51,FALSE,NA,"977696526599376897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kikileexo",107738,TRUE,FALSE,NA,NA,2018-03-24
"81","RT @JYPETWICE: Happy Birthday MINA

#HappyMINAday https://t.co/4iOZ2PmWWf",FALSE,0,NA,2018-03-24 23:59:51,FALSE,NA,"977696526016307200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","y6040__29r",45586,TRUE,FALSE,NA,NA,2018-03-24
"82","RT @groovypendys: Im so happy with how these geode slices came out<ed><U+00A0><U+00BD><ed><U+00B2><U+0095> cant wait to wrap these babies and turn them into pendants<ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.c…",FALSE,0,NA,2018-03-24 23:59:51,FALSE,NA,"977696525890572288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaleyJConnolly",3667,TRUE,FALSE,NA,NA,2018-03-24
"83","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:59:51,FALSE,NA,"977696525831688192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kayemino",1930,TRUE,FALSE,NA,NA,2018-03-24
"84","RT @zeromjk: <U+0E42><U+0E14><U+0E14><U+0E40><U+0E14><U+0E48><U+0E19><U+0E44><U+0E21><U+0E48><U+0E41><U+0E1E><U+0E49><U+0E43><U+0E04><U+0E23> <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> 24/3/2561 #<U+0E40><U+0E1B><U+0E4A><U+0E01><U+0E1C><U+0E25><U+0E34><U+0E15><U+0E42><U+0E0A><U+0E04> @ #BIFW2018 (5) #NAGARA2018xPALIT #palitgallery #peckpalit #PeckPalitchoke #zeromj…",FALSE,0,NA,2018-03-24 23:59:50,FALSE,NA,"977696523793215489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ani_is_happy",768,TRUE,FALSE,NA,NA,2018-03-24
"85","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:59:50,FALSE,NA,"977696523604566017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Kimchu_",1930,TRUE,FALSE,NA,NA,2018-03-24
"86","RT @YanaNaumenko2: @Christa26930016 @AndreiAndrei63 @AfterEight13 @ali33322216 @MSpadine @Ava_Av9 @MamsiRamzi @pintsize73 @ginestarros @SKI…",FALSE,0,NA,2018-03-24 23:59:49,FALSE,NA,"977696521025150977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christa26930016",4,TRUE,FALSE,NA,NA,2018-03-24
"87","RT @C_hunnn: My manager said “Life Rule number one: Whatever makes you happy is going to make someone else angry.” Deep.",FALSE,0,NA,2018-03-24 23:59:49,FALSE,NA,"977696520941326336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hayylz12",15,TRUE,FALSE,NA,NA,2018-03-24
"88","RT @mariacalado_18: Happy thoughts baby https://t.co/zU0uPsNpju",FALSE,0,NA,2018-03-24 23:59:49,FALSE,NA,"977696520437927936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsAssc",1,TRUE,FALSE,NA,NA,2018-03-24
"89","RT @__jim_in: Let's give our everhearts to Jimin on Kpop Idol app to celebrate his 8200 days since he was born.

Happy 8200 days, Jimin! <ed><U+00A0><U+00BC><ed><U+00BC><U+00B7>…",FALSE,0,NA,2018-03-24 23:59:49,FALSE,NA,"977696520140042240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jimini_jieuni",565,TRUE,FALSE,NA,NA,2018-03-24
"90","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:49,FALSE,NA,"977696519150284802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertMcC15",107738,TRUE,FALSE,NA,NA,2018-03-24
"91","RT @TheJettyJetShow: #37 HAPPY #VALENTINES ! #morrigan from #Darkstalkers . Initially only wanted do face portrait, as usual got carried aw…",FALSE,0,NA,2018-03-24 23:59:49,FALSE,NA,"977696518823059457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nanohabro",145,TRUE,FALSE,NA,NA,2018-03-24
"92","RT @blkgirlculture: Happy 65th Birthday to the legendary Chaka Khan <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4> https://t.co/Lu7ZSpNOp5",FALSE,0,NA,2018-03-24 23:59:49,FALSE,NA,"977696517631901697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callmevae",4886,TRUE,FALSE,NA,NA,2018-03-24
"93","RT @MileyCyrus: Been friends forever &amp; happy to stand with you on important days like this! https://t.co/gtb5GnFaDp",FALSE,0,NA,2018-03-24 23:59:48,FALSE,NA,"977696516734423046",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mmmmcel",23533,TRUE,FALSE,NA,NA,2018-03-24
"94","RT @guanIintw: The screams for Guanlin at today’s Music Bank were so loud and he looked so happy because of it <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> they even brought a huge…",FALSE,0,NA,2018-03-24 23:59:48,FALSE,NA,"977696516251856896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mywishonthestar",336,TRUE,FALSE,NA,NA,2018-03-24
"95","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:48,FALSE,NA,"977696514679230465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanyelVDaSilva",107738,TRUE,FALSE,NA,NA,2018-03-24
"96","RT @littlenhamxl: Happy [Belated] Birthday! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089>

#southpark #kenny
#kennymccormick https://t.co/eYzIBmWHvw",FALSE,0,NA,2018-03-24 23:59:48,FALSE,NA,"977696514339467264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naira_cristi",48,TRUE,FALSE,NA,NA,2018-03-24
"97","RT @MileyCyrus: Been friends forever &amp; happy to stand with you on important days like this! https://t.co/gtb5GnFaDp",FALSE,0,NA,2018-03-24 23:59:48,FALSE,NA,"977696513991299073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mondlergirI",23533,TRUE,FALSE,NA,NA,2018-03-24
"98","RT @ItsDani_57: Happy 1 year to one of my favorote records Eternity, In Your Arms. Honestly a masterpiece I love this album <ed><U+00A0><U+00BD><ed><U+00B2><U+009C> @creepercultuk",FALSE,0,NA,2018-03-24 23:59:48,FALSE,NA,"977696513731301376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","subbyB95",1,TRUE,FALSE,NA,NA,2018-03-24
"99","RT @Crispi66: He is my brother and 
i want to make sure  
to be clean and shiny 
(his ears too .. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B9>)
<ed><U+00A0><U+00BD><ed><U+00B0><U+00BC> <ed><U+00A0><U+00BD><ed><U+00B2><U+009E> <ed><U+00A0><U+00BD><ed><U+00B0><U+00AF>
Happy #Caturday all <ed><U+00A0><U+00BD><ed><U+00B8><U+00BB><ed><U+00A0><U+00BD><ed><U+00B0><U+00BE> https://t…",FALSE,0,NA,2018-03-24 23:59:48,FALSE,NA,"977696513554968576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crystal_Fishy",188,TRUE,FALSE,NA,NA,2018-03-24
"100","RT @MileyCyrus: Been friends forever &amp; happy to stand with you on important days like this! https://t.co/gtb5GnFaDp",FALSE,0,NA,2018-03-24 23:59:48,FALSE,NA,"977696512854712321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","datdudened",23533,TRUE,FALSE,NA,NA,2018-03-24
"101","RT @fxreverstyles: harry looked so happy tonight MY HEART",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696512514842624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Blue1harry1Tims",2,TRUE,FALSE,NA,NA,2018-03-24
"102","RT @HeronChe: Me coming back to reality after being happy for a week https://t.co/VVA0qFaiS2",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696512259100673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dXXminique",2505,TRUE,FALSE,NA,NA,2018-03-24
"103","RT @obianuju: How happy I am to be at the annual banquet of the Women’s Support Center of Milwaukee!!! I just met the Archbishop Listecki o…",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696511755665410",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","silverann9",42,TRUE,FALSE,NA,NA,2018-03-24
"104","RT @Keep2020Alive: As a former five term PTA President,I wanted to be out there today to support this effort. But current health status is…",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696511659298816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarlHomish",65,TRUE,FALSE,NA,NA,2018-03-24
"105","RT @TomCatPur: This year I disgendered myself, I’m just Tom. I’m not a woman. I’m not a man. I am something that you’ll never understand. n…",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696511529242625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jxuelong",2824,TRUE,FALSE,NA,NA,2018-03-24
"106","RT @cheating: i'm so happy i grew up in a time where we played hide and seek and played on the street with friends rather than playing on a…",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696511244029954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matthewvasconi",21468,TRUE,FALSE,NA,NA,2018-03-24
"107","RT @ikukotaryu: <U+300C><U+5C71><U+5C3E><U+6C0F><U+306E><U+305B><U+3044><U+3067><U+592B><U+306F><U+8C79><U+5909><U+3057><U+305F><U+300D><U+5009><U+6301><U+6C0F><U+5143><U+59BB><U+306E><U+5F01><U+8B77><U+58EB><U+304C><U+80F8><U+4E2D>“<U+4EE3><U+5F01>” <U+65B0><U+305F><U+306A><U+8A3C><U+62E0><U+3082> https://t.co/A36uLFuAgd @zakdesk<U+3055><U+3093><U+304B><U+3089>",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696511143243776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","happy_yassy",29,TRUE,FALSE,NA,NA,2018-03-24
"108","RT @Rafisodope: So wait wait wait... a man... wasn’t happy in a relationship... and rather that cheat or do her dirty... he was honest and…",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696511059472384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dan_spedsteen",107738,TRUE,FALSE,NA,NA,2018-03-24
"109","RT @LurkingIska: I will always be grateful to the Mainenatics Makati family for taking me in and considering me as theirs. My heart is very…",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696510849597440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","destine_forever",51,TRUE,FALSE,NA,NA,2018-03-24
"110","RT @Abdulla_Adam: Happy Day for the women in Maalhos. They make ends meet 4 their families by making tatch for the resorts. Since adjoining…",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696510308741120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MayaMauroof",30,TRUE,FALSE,NA,NA,2018-03-24
"111","RT @frg_suffering: <U+300C><U+9999><U+5BB3><U+306B><U+82E6><U+3057><U+3080><U+89AA><U+7236><U+3092><U+7406><U+89E3><U+3057><U+3066><U+3084><U+308C><U+306A><U+304F><U+3066><U+89AA><U+7236><U+306F><U+51FA><U+3066><U+884C><U+3063><U+305F>…<U+300D><U+3068><U+306E><U+8A18><U+4E8B><U+304C><U+5927><U+91CF><U+30C4><U+30A4><U+30FC><U+30C8><U+6295><U+4E0B><U+3055><U+308C><U+3066><U+3044><U+307E><U+3059><U+304C><U+3001><U+5316><U+5B66><U+7269><U+8CEA><U+3084><U+30E1><U+30FC><U+30AB><U+30FC><U+306F><U+60AA><U+304F><U+306A><U+304F><U+3001><U+5468><U+308A><U+306E><U+914D><U+616E><U+306E><U+6B20><U+5982><U+304C><U+60AA><U+3044><U+3068><U+3044><U+3046><U+7D50><U+8AD6><U+3065><U+3051><U+306B><U+306A><U+3063><U+3066><U+3044><U+308B><U+306E><U+304C><U+304A><U+304B><U+3057><U+3044><U+3067><U+3059><U+306D><U+3002>
<U+5E83><U+544A><U+4EE3><U+7406><U+5E97><U+306B><U+3088><U+308B><U+3082><U+306E><U+3067><U+3057><U+3087><U+3046><U+304B>…
<U+5F15><U+304D><U+7D9A>…",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696509478125568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","happy_child_311",13,TRUE,FALSE,NA,NA,2018-03-24
"112","RT @pintsize73: Love this... 

Wishing you all a happy day full of smiles <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>

Via andymation #instagram https://t.co/IVxynT8qNq",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696509360664577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoniaKris13",2794,TRUE,FALSE,NA,NA,2018-03-24
"113","RT @BradleyMartyn: If spend your whole life trying to make other people happy. You’ll never be happy.",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696509084033024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alex_Rod2324",633,TRUE,FALSE,NA,NA,2018-03-24
"114","RT @MacMiller: This was one of my favorites. Happy Birthday.  I also wanna send love to anybody who found solace in this one. https://t.co/…",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696508878434305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eddiefroehlich",10479,TRUE,FALSE,NA,NA,2018-03-24
"115","RT @MissyElliott: HAPPY #NATIONALPUPPYDAY from Ms FENDI Dior! Now listen I don’t condone puppies using foul language but my guess is Ms FEN…",FALSE,0,NA,2018-03-24 23:59:47,FALSE,NA,"977696508861648896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsStealYaSweats",561,TRUE,FALSE,NA,NA,2018-03-24
"116","RT @AGIbrahim7: Always happy to help when I can. Donate today! #donateblood https://t.co/jgC9LwBAay",FALSE,0,NA,2018-03-24 23:59:46,FALSE,NA,"977696507578200065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dzaic47",4,TRUE,FALSE,NA,NA,2018-03-24
"117","RT @OdongGyu: New image of Performance team from Seventeen members
Hoshi: Wild Hamster
Jun: Extremely happy boy
The8: Osyare (stylish) gran…",FALSE,0,NA,2018-03-24 23:59:46,FALSE,NA,"977696506844037121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akukaratan",289,TRUE,FALSE,NA,NA,2018-03-24
"118","RT @_beatsbynav: all I want is a clear mind &amp; happy heart",FALSE,0,NA,2018-03-24 23:59:46,FALSE,NA,"977696506454183936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nausial_",3242,TRUE,FALSE,NA,NA,2018-03-24
"119","RT @madisonbeer: you make my heart so happy https://t.co/5ce9NBlbSv",FALSE,0,NA,2018-03-24 23:59:46,FALSE,NA,"977696505669832704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ItzelSwaggy1",311,TRUE,FALSE,NA,NA,2018-03-24
"120","RT @dodo: Rescuers had to get creative to save this scared dog from running into traffic. Then they checked her microchip and were SO happy…",FALSE,0,NA,2018-03-24 23:59:46,FALSE,NA,"977696505057435648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamesBaker1993",1930,TRUE,FALSE,NA,NA,2018-03-24
"121","RT @RoseEllenDix: Happy Saturday fam! New main channel video tonight at 8pm! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>",FALSE,0,NA,2018-03-24 23:59:46,FALSE,NA,"977696504952565760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Briseidaflores7",103,TRUE,FALSE,NA,NA,2018-03-24
